fecha_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,es_trata,subtema,provincia,localidad,dependencia_alta,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_tipo,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,provincia_indec_id
2022-09-12,4505155525,Urgencia,Ciudadano,No,Víctima de delito (solo cenavid),0,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Santa Fe,Gálvez,PNR - Línea 145,Línea 145,,Santa Fe,Gálvez,Consultante,,Mujer cis,22,82
2022-09-12,5505155525,Urgencia,"Institución - Defensoria de BNiñas, Niños y Adolescentes, Comuna 9 CABA",No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,2
2022-09-12,6505155525,Urgencia,Ciudadano,No,Víctima de delito (solo cenavid),0,"Contra la propiedad: fraude, estafa , extorsión, usurpación o daños",Buenos Aires,San Fernando,PNR - Línea 145,Línea 145,,Buenos Aires,San Fernando,Consultante,,Mujer cis,28,6
2022-09-12,7505155525,Urgencia,Ciudadano,Sí,Trata,1,Persona desaparecida,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Peru,Córdoba,,Consultante,,Mujer cis,0,14
2022-09-12,8415155525,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,24,2
2022-09-12,9415155525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,21,2
2022-09-12,4515155525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,San Luis,Villa de Merlo,PNR - Línea 145,Línea 145,,San Luis,Villa de Merlo,Consultante,,Mujer cis,0,74
2022-09-12,525155525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Córdoba,Deán Funes,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,"No sabe, no recuerda",Varón cis,40,14
2022-09-13,3525155525,Urgencia,Ciudadano,Sí,Víctima de delito (solo cenavid),0,Contra la integridad sexual: abuso sexual de adultos/as o niños/as,Jujuy,San Salvador de Jujuy,PNR - Línea 145,Línea 145,,Salta,,Consultante,"No sabe, no recuerda",Mujer cis,50,38
2022-09-13,3535155525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2022-09-13,5535155525,Urgencia,Ciudadano,No,Víctima de delito (solo cenavid),0,"Contra las personas : delitos contra la integridad física, contra la vida, lesiones, abuso de armas o abandono de personas",Córdoba,Villa Dolores,PNR - Línea 145,Línea 145,Argentina,Córdoba,,Consultante,,Mujer cis,0,14
2022-09-14,1545155525,Urgencia,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento para realizar denuncia,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,40,2
2022-09-14,5545155525,Urgencia,Ciudadano,No,Salud,0,Salud mental,San Luis,Villa de Merlo,PNR - Línea 145,Correo Institucional,,San Luis,Villa de Merlo,Consultante,,Mujer cis,0,74
2022-09-14,9455155525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2022-09-14,1555155525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2022-09-14,4555155525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,San Luis,,PNR - Línea 145,Línea 145,,San Luis,,Consultante,,Mujer cis,0,74
2022-09-15,3565155525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,45,2
2022-09-15,5565155525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Chaco,Cote Lai,PNR - Línea 145,Línea 145,Argentina,Chaco,,Consultante,,Varón cis,0,22
2022-09-15,1575155525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,La Rioja,Chilecito,PNR - Línea 145,Telefono_institucional,Argentina,La Rioja,,Consultante,,Mujer cis,31,46
2022-09-16,4575155525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Río Negro,,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Mujer,0,62
2022-09-16,3584255525,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),0,Otro (trabajo),Buenos Aires,Santa Teresita,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Varón cis,39,6
2022-09-16,2594255525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Buenos Aires,Wilde,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Villa Dominico,Consultante,,Mujer cis,0,6
2022-09-17,8405255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,,Varón cis,0,2
2022-09-17,1505255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Córdoba,Villa del Totoral,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer cis,0,14
2022-09-18,525255525,Urgencia,Ciudadano,No,Otro,0,Asesoramiento,Misiones,San Ignacio,PNR - Línea 145,Línea 145,Argentina,Misiones,,Consultante,,Mujer cis,30,54
2022-09-18,3525255525,Urgencia,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento para realizar denuncia,Ciudad Autónoma de Buenos Aires,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,22,2
2022-09-18,5525255525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Buenos Aires,Mar de Ajó,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,70,6
2022-09-19,1535255525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2022-09-19,8445255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,La Rioja,La Rioja,PNR - Línea 145,Línea 145,,La Rioja,,Consultante,,Hombre,0,46
2022-09-19,545255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer cis,0,6
2022-09-19,1545255525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,50,
2022-09-19,3545255525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Entre Ríos,Paraná,PNR - Línea 145,Línea 145,Argentina,Entre Ríos,,Consultante,,Varón cis,22,30
2022-09-19,5545255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Buenos Aires,Don Torcuato,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer cis,0,6
2022-09-19,6555255525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,San Juan,,PNR - Línea 145,Línea 145,,San Juan,,Consultante,,Hombre,0,70
2022-09-19,8465255525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,40,
2022-09-20,9475255525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Córdoba,Deán Funes,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,"No sabe, no recuerda",Varón cis,48,14
2022-09-20,575255525,Urgencia,Ciudadano,No,Otro,0,No aplica,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Egipto,Córdoba,Córdoba,Consultante,Derivado de otro organismo,Varón cis,40,14
2022-09-20,2575255525,Urgencia,Institución - Gendarmería Nacional Argentina con asiento en Santiago del Estero,No,Trata,1,Traslado de personas,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,Santiago del Estero,,Consultante,Por publicidad en Internet,Varón cis,30,86
2022-09-20,8484355525,Urgencia,Ciudadano,No,Trata,1,Explotación laboral,Chaco,Pampa del Infierno,PNR - Línea 145,Línea 145,,Chaco,,Consultante,,Varón cis,0,22
2022-09-20,3594355525,Urgencia,Ciudadano,No,Otro,0,Salud mental,,,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Hombre,40,
2022-09-21,6594355525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,25,
2022-09-21,1505355525,Urgencia,Ciudadano,No,Otro,0,Ente regulador,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2022-09-21,3515355525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Varón cis,55,
2022-09-21,4515355525,Urgencia,Ciudadano,Sí,Otro,0,Infracciones de tránsito,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,45,6
2022-09-21,3525355525,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),0,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",Entre Ríos,,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,,Hombre,0,30
2022-09-22,9435355525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,Malvinas Argentinas,Consultante,,Mujer,40,6
2022-09-22,8445355525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,30,2
2022-09-23,6555355525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,2
2022-09-24,2565355525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Entre Ríos,Concordia,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,tarjeta sube /pasajes,Varón cis,51,30
2022-09-24,5575355525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,Lanús,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,35,6
2022-09-24,6594455525,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,Ciudad Autónoma de Buenos Aires,Villa Crespo,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,Derivado de otro organismo,Mujer cis,28,2
2022-09-24,7594455525,Urgencia,Ciudadano,Sí,Salud,0,"Consumo problemático, adicciones o alcoholismo",Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Mujer cis,45,2
2022-09-25,9415455525,Urgencia,Ciudadano,No,Otro,0,Paradero y pedido de internación para rehabilitación,Formosa,Colorado,PNR - Línea 145,Línea 145,,Formosa,,Consultante,,Mujer,60,34
2022-09-25,525455525,Urgencia,Ciudadano,Sí,Otro,0,Ayuda psicológica,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,30,6
2022-09-26,8435455525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Varón cis,80,
2022-09-26,5535455525,Urgencia,Ciudadano,No,Persona detenida,0,Agravamiento de condiciones de detención,Córdoba,Villa María,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Varón cis,0,14
2022-09-27,4555455525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Córdoba,Deán Funes,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,"No sabe, no recuerda",Varón cis,40,14
2022-09-27,7555455525,Urgencia,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento para realizar denuncia,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2022-09-27,2565455525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Mendoza,Mendoza,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Varón cis,29,50
2022-09-27,7565455525,,Ciudadano,Sí,Trata,1,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Buenos Aires,Consultante,,Mujer cis,0,2
2022-09-27,575455525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Formosa,Formosa,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,34
2022-09-27,2575455525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Varón cis,22,2
2022-09-27,7575455525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,0,2
2022-09-28,7584555525,Urgencia,Institución - Hospital Tornú,No,Trata,1,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,6
2022-09-28,9494555525,Urgencia,"Institución - Centro de Salud de Recreo, Sta Fe.",No,Trata,1,Explotación sexual,Santa Fe,Recreo,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,82
2022-09-28,1594555525,Urgencia,Ciudadano,Sí,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Varón cis,40,
2022-09-28,3594555525,Urgencia,Ciudadano,Sí,Legal penal,0,Estafa virtual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,0,2
2022-09-28,6594555525,Urgencia,Ciudadano,Sí,Otro,0,Cobro subsisio,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,Por recomendación,Mujer,0,82
2022-09-28,8405555525,Urgencia,Ciudadano,No,Abuso sexual infantil,0,Abuso sexual infantil,Chaco,General Pinedo,PNR - Línea 145,Línea 145,,Chaco,,Consultante,,Varón cis,0,22
2022-09-28,1505555525,Urgencia,Ciudadano,Sí,Otro,0,Solicitud de patrullero,Ciudad Autónoma de Buenos Aires,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,50,2
2022-09-29,2505555525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Quilmes,Consultante,,Mujer cis,45,2
2022-09-29,5505555525,Urgencia,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento para realizar denuncia,Córdoba,,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer,15,14
2022-09-29,1515555525,Urgencia,Ciudadano,No,Trata,1,"Material de abuso sexual contra n, n, y a",,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Varón cis,30,
2022-09-29,2515555525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,50,
2022-09-29,3515555525,Urgencia,Ciudadano,No,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,33,
2022-09-29,4515555525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,30,
2022-09-29,5515555525,Urgencia,Ciudadano,Sí,Vivienda,0,Amenaza de desalojo o en curso o efectuado,Río Negro,,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Hombre,70,62
2022-09-29,525555525,Urgencia,Ciudadano,No,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,39,
2022-09-30,5545555525,Urgencia,Ciudadano,Sí,Trata,1,Ofrecimiento,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2022-10-01,9455555525,Urgencia,Ciudadano,Sí,Violencia de género,0,Física,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,40,
2022-10-01,1555555525,Urgencia,Ciudadano,No,Violencia de género,0,Física,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,30,
2022-10-01,2555555525,Urgencia,Ciudadano,Sí,Otro,0,No aplica,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,"No sabe, no recuerda",Varón cis,25,90
2022-10-01,565555525,Urgencia,Ciudadano,Sí,Otro,0,No aplica,Ciudad Autónoma de Buenos Aires,Villa Crespo,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Mujer cis,30,2
2022-10-02,5594655525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,,PNR - Línea 145,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer cis,70,2
2022-10-02,7594655525,Urgencia,Ciudadano,No,Legal penal,0,Hostigamiento,,Rosario,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,35,
2022-10-03,7505655525,Urgencia,Ciudadano,No,Otro,0,Ciberdelito,,,PNR - Línea 145,Línea 145,,,,Consultante,,Transgenero,0,
2022-10-03,5515655525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,Mar del Plata,Consultante,,Hombre,30,6
2022-10-03,6515655525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Llamada no pertinente,Argentina,,,Consultante,,Varón cis,0,2
2022-10-03,8425655525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Río Negro,RIO NEGRO,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Mujer cis,0,62
2022-10-03,9425655525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Salta,Salta,PNR - Línea 145,Línea 145,Argentina,Salta,CAPITAL,Consultante,,Mujer cis,0,66
2022-10-03,2525655525,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,Córdoba,,Consultante,,Mujer cis,0,14
2022-10-03,4525655525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Buenos Aires,Consultante,,Mujer cis,0,
2022-10-03,3535655525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,Santa Fe,Consultante,Whatsapp,Mujer cis,29,82
2022-10-03,2545655525,Urgencia,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Uruguay,Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,"No sabe, no recuerda",Mujer cis,40,2
2022-10-04,7545655525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Buenos Aires,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Mujer cis,75,6
2022-10-04,3555655525,Urgencia,Ciudadano,No,Trata,1,Oferta laboral engañosa,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,Por recomendación,Mujer cis,25,6
2022-10-04,575655525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Mendoza,MENDOZA,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Mujer,0,50
2022-10-04,3575655525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,San Martín,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2022-10-04,4584755525,,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento para realizar denuncia,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer cis,19,2
2022-10-04,7584755525,Urgencia,Ciudadano,No,Violencia de género,0,Física,Neuquén,Neuquen,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Mujer,34,58
2022-10-05,6594755525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,6
2022-10-05,7594755525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Buenos Aires,Neuquen,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,0,6
2022-10-05,8405755525,Urgencia,Ciudadano,Sí,Salud,0,Acceso a servicios públicos de salud,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,50,
2022-10-05,505755525,Urgencia,Ciudadano,Sí,Trata,1,"Explotación sexual niñas, niños y adolescentes",Chubut,Puerto Madryn,PNR - Línea 145,Línea 145,,Chubut,,Consultante,,Mujer,0,26
2022-10-05,3505755525,Urgencia,Ciudadano,Sí,Violencia de género,0,Física,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2022-10-05,8415755525,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,Argentina,Neuquén,,Consultante,,Mujer cis,36,
2022-10-05,1515755525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer cis,0,2
2022-10-06,525755525,Urgencia,"Institución - Escuela Secundaria N° 78, del Barrio Parque Palermo, de la ciudad de Mar del Plata, provincia de Buenos",No,Trata,1,Persona desaparecida,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2022-10-06,3525755525,Urgencia,Institución - Telefonía Argentina,No,Otro,0,Otro,Buenos Aires,Bariloche,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2022-10-06,535755525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Hombre,0,58
2022-10-06,3535755525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,Luján,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,29,6
2022-10-07,7535755525,Urgencia,Ciudadano,No,Violencia de género,0,Psicológica,,,PNR - Línea 145,Línea 145,,Buenos Aires,José C. Paz,Consultante,,Varón cis,18,
2022-10-07,2545755525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Formosa,Clorinda,PNR - Línea 145,Línea 145,,Formosa,Formosa,Consultante,,Mujer cis,0,34
2022-10-07,9455755525,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Formosa,Clorinda,PNR - Línea 145,Línea 145,,Formosa,Formosa,Consultante,,Mujer cis,0,34
2022-10-07,2555755525,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Varón cis,0,
2022-10-07,7555755525,Urgencia,Ciudadano,No,Relaciones de familia (ex legal familia),0,Deberes de responsabilidad parental o familiar (incluye alimentos),Buenos Aires,Burzaco,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Varón cis,0,6
2022-10-08,4565755525,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Formosa,Clorinda,PNR - Línea 145,Línea 145,,Formosa,,Consultante,,Mujer,0,34
2022-10-08,9475755525,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2022-10-08,4575755525,Urgencia,Ciudadano,Sí,Trata,1,"Explotación laboral niñas, niños y adolescentes",Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,0,6
2022-10-08,5575755525,Urgencia,Ciudadano,Sí,Otro,0,No aplica,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,82
2022-10-09,8494846525,Urgencia,Ciudadano,No,Relaciones de familia (ex legal familia),0,Cuidado personal o régimen comunicacional,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,2
